# Actions and States
# action[0], ..., state[0], ..., command[0], ...
0.3692111075 0.4033690095 0.1339531988 0.0477990098 -0.0897416018 -0.2837502936 0.2944986915 0.0000000000 0.0000000000 0.0000000000 0.8820352166 -0.4711834852 -0.0000000000 0.4711834852 0.8820352166 0.0000000000 0.0000000000 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000017362 -0.0000054894 0.0000056974 -0.0010824527 -0.0000027061 -0.0883580595 -0.2793757319 0.2899584174 0.1372821480 0.4340668023 -0.4505091310 0.8830532184 -0.4692728561 0.0000000000 0.0000000000 0.0000000000 0.2164913671
0.4641951919 0.3559087217 0.0720408410 0.0497110412 -0.0897415932 -0.2837503247 0.2948984864 0.0000057113 -0.0000207198 0.1599179771 0.8820526816 -0.4711506962 -0.0002971841 0.4711507760 0.8820526335 0.0003130151 0.0001146547 -0.0004161143 0.9999999069 0.1252034212 0.1188496505 0.0148451262 -0.0000069311 -0.0000219152 0.0000237448 -0.0021278523 -0.0000107316 -0.0876743123 -0.2772138119 0.2877146006 0.1362197995 0.4307078123 -0.4470229149 0.8835606346 -0.4683165911 -0.0002961777 0.0000000000 0.0000000000 0.2165285422
0.5746241808 0.2956732810 0.0148539422 0.0517317019 -0.0897414132 -0.2837510004 0.2963323081 0.0000668867 -0.0002577808 0.3736311860 0.8821144302 -0.4710336449 -0.0011988925 0.4710349910 0.8821134595 0.0013717904 0.0004113998 -0.0017747964 0.9999983404 0.2669651606 0.2121851562 0.0340842472 -0.0000155575 -0.0000491940 0.0000576386 -0.0030795217 -0.0000237483 -0.0869958475 -0.2750686109 0.2854881287 0.1351656765 0.4273748100 -0.4435636699 0.8840665926 -0.4673579062 -0.0011931719 0.0000000000 0.0000000000 0.2168105944
0.6740395427 0.2370516509 -0.0168056078 0.0536769927 -0.0897406690 -0.2837542173 0.2988921196 0.0002142091 -0.0009815200 0.6068598804 0.8822223481 -0.4708270469 -0.0023707318 0.4708325751 0.8822172260 0.0030744729 0.0006439554 -0.0038285864 0.9999924636 0.3863280123 0.2408596047 0.0542351690 -0.0000275867 -0.0000872492 0.0001126908 -0.0039345389 -0.0000412792 -0.0863226354 -0.2729400098 0.2832789123 0.1341197044 0.4240676165 -0.4401311874 0.8845709458 -0.4663937684 -0.0023552709 0.0000000000 0.0000000000 0.2174024816
0.7587386370 0.1813975424 -0.0316674821 0.0554283150 -0.0897390050 -0.2837631443 0.3026742965 0.0004143455 -0.0024315022 0.8585619668 0.8823787099 -0.4705265150 -0.0035512102 0.4705394846 0.8823629887 0.0053056144 0.0006370242 -0.0063525458 0.9999796195 0.4828036778 0.2287126287 0.0752409114 -0.0000429886 -0.0001360176 0.0001946849 -0.0046897610 -0.0000628318 -0.0856546387 -0.2708278894 0.2810867727 0.1330818385 0.4207859933 -0.4367252588 0.8850745623 -0.4654226366 -0.0035205043 0.0000000000 0.0000000000 0.2181913108
0.7983561754 0.1324489415 -0.0359483883 0.0289244633 -0.0897363922 -0.2837820077 0.3077638443 0.0005839592 -0.0047995854 1.1261936617 0.8825856556 -0.4701291179 -0.0046014188 0.4701515257 0.8825498728 0.0079539294 0.0003216078 -0.0091833881 0.9999577801 0.5574451075 0.1963942033 0.0969720059 -0.0000617321 -0.0001954552 0.0003098584 -0.0053418647 -0.0000878978 -0.0849918053 -0.2687321007 0.2789116204 0.1320519894 0.4175297916 -0.4333457053 0.8855786471 -0.4644448835 -0.0045501787 0.0000000000 0.0000000000 0.2190244712
0.8331108093 0.0882259905 -0.0361712575 0.0026773673 -0.0897333038 -0.2838157289 0.3142213321 0.0006144391 -0.0081805728 1.4026591928 0.8828346020 -0.4696522436 -0.0054621958 0.4696839068 0.8827671576 0.0109166408 -0.0003051778 -0.0122030937 0.9999254929 0.6125728653 0.1570583788 0.1105906078 -0.0000837877 -0.0002655413 0.0004648127 -0.0059092683 -0.0001160068 -0.0843341053 -0.2666525543 0.2767532766 0.1310301125 0.4142987728 -0.4299922884 0.8860840221 -0.4634620705 -0.0053856592 0.0000000000 0.0000000000 0.2197803772
0.8614240885 0.0541362874 -0.0303820930 -0.0232395772 -0.0897307596 -0.2838695848 0.3220809528 0.0003989705 -0.0126470130 1.6856080111 0.8831013094 -0.4691424437 -0.0061192194 0.4691807824 0.8829895366 0.0141021882 -0.0012127284 -0.0153246810 0.9998818347 0.6501847048 0.1166651244 0.1139513045 -0.0001091294 -0.0003462814 0.0006663869 -0.0064427909 -0.0001468615 -0.0836814940 -0.2645890713 0.2746116519 0.1300161481 0.4110927582 -0.4266648293 0.8865909008 -0.4624762244 -0.0060128172 0.0000000000 0.0000000000 0.2203807870
0.8853497505 0.0261483770 -0.0244530477 -0.0484105945 -0.0897302853 -0.2839491554 0.3313718836 -0.0001592817 -0.0182452720 1.9739221217 0.8833616586 -0.4686457201 -0.0065855190 0.4686860806 0.8831927727 0.0174322752 -0.0023532784 -0.0184855446 0.9998263583 0.6737979807 0.0814496166 0.1071614954 -0.0001377382 -0.0004377089 0.0009215783 -0.0069925496 -0.0001804170 -0.0830339342 -0.2625415921 0.2724865973 0.1290100366 0.4079115391 -0.4233631194 0.8870989669 -0.4614892714 -0.0064444087 0.0000000000 0.0000000000 0.2208007661
0.9051760435 0.0030000715 -0.0163714495 -0.0747883245 -0.0897338426 -0.2840601797 0.3421181712 -0.0011404350 -0.0249998734 2.2667246689 0.8835920074 -0.4682068180 -0.0068949192 0.4682432078 0.8833537121 0.0208450876 -0.0036691596 -0.0216470519 0.9997589422 0.6860927901 0.0528561624 0.0904816455 -0.0001696038 -0.0005398860 0.0012375182 -0.0076076980 -0.0002168767 -0.0823913813 -0.2605099380 0.2703779638 0.1280117035 0.4047549367 -0.4200869501 0.8876075885 -0.4605025607 -0.0067133672 0.0000000000 0.0000000000 0.2210490899
