# Actions and States
# action[0], ..., state[0], ..., command[0], ...
-0.8795793056 0.0589741953 -0.1040079743 0.1364100575 0.1506802589 0.1049729558 0.3797422815 0.3803671393 0.0000000000 0.0000000000 0.0000000000 0.9813912598 0.1920187365 0.0000000000 -0.1920187365 0.9813912598 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000446 0.0000000000 -0.0000000074 -0.0000044572 -0.0000000111 0.1050442159 0.3797421157 0.3803790808 0.0142333200 -0.0000559212 0.0023890759 0.9813878392 0.1920362183 0.0000000000 0.0000000000 0.0000000000 0.0035585629
-0.8687609434 0.0720611364 -0.0889017507 0.1319635659 0.1441500783 0.1049729549 0.3797422817 0.3803251795 -0.0000005674 0.0000001412 -0.0167839260 0.9813728471 0.1921127954 0.0000943255 -0.1921127920 0.9813728513 -0.0000440948 -0.0001010397 0.0000251523 0.9999999946 -0.0176357517 -0.0377227106 0.0383369855 -0.0000002673 0.0000000005 -0.0000001496 0.0000780268 0.0000001728 0.1051330790 0.3797416687 0.3803940117 0.0213073548 -0.0001256075 0.0035835777 0.9813835627 0.1920580253 0.0000943280 0.0000000000 0.0000000000 0.0053292842
-0.8546205759 0.0867353007 -0.0739011616 0.1273000985 0.1357973218 0.1049729372 0.3797422861 0.3801788030 -0.0000066916 0.0000016661 -0.0375706971 0.9813081075 0.1924428231 0.0003974045 -0.1924427624 0.9813081823 -0.0001859815 -0.0004257671 0.0001060276 0.9999999037 -0.0346758793 -0.0740983998 0.0865919523 -0.0000008458 0.0000000025 -0.0000008224 0.0003920562 0.0000013480 0.1052572429 0.3797408044 0.3804149032 0.0283521842 -0.0002229196 0.0047780355 0.9813774398 0.1920885336 0.0003974715 0.0000000000 0.0000000000 0.0071036655
-0.8393872380 0.0962537825 -0.0586314201 0.1227167696 0.1275455803 0.1049728554 0.3797423062 0.3799315024 -0.0000248169 0.0000059805 -0.0572018331 0.9811968540 0.1930076685 0.0008795096 -0.1930074048 0.9811972279 -0.0003762575 -0.0009355930 0.0001994308 0.9999995424 -0.0381290471 -0.1120715206 0.1339638286 -0.0000019571 0.0000000078 -0.0000025689 0.0009364506 0.0000046690 0.1054165512 0.3797394037 0.3804417849 0.0353672169 -0.0003477141 0.0059724352 0.9813691320 0.1921277659 0.0008798463 0.0000000000 0.0000000000 0.0088788612
-0.8228901625 0.0996855795 -0.0413742065 0.1178961173 0.1161363423 0.1049726287 0.3797423558 0.3795905292 -0.0000621088 0.0000127493 -0.0753166083 0.9810394978 0.1938015277 0.0015721038 -0.1938009086 0.9810407320 -0.0005385112 -0.0016466622 0.0002236257 0.9999986192 -0.0263021034 -0.1573074506 0.1802016398 -0.0000037778 0.0000000189 -0.0000059054 0.0017053999 0.0000112729 0.1056108624 0.3797372878 0.3804746270 0.0423518680 -0.0004998477 0.0071667624 0.9813580261 0.1921756383 0.0015729919 0.0000000000 0.0000000000 0.0106351275
-0.8048073649 0.0966096371 -0.0212621372 0.1126793101 0.1001347899 0.1049721361 0.3797424391 0.3791633960 -0.0001270844 0.0000188316 -0.0919756855 0.9808362740 0.1948174910 0.0025196721 -0.1948166035 0.9808395060 -0.0005953685 -0.0025873821 0.0000930850 0.9999966484 0.0014297444 -0.2126027234 0.2248094443 -0.0000064843 0.0000000391 -0.0000113114 0.0026922408 0.0000222650 0.1058400199 0.3797343373 0.3805134594 0.0493055619 -0.0006791771 0.0083610024 0.9813430741 0.1922317812 0.0025212241 0.0000000000 0.0000000000 0.0123311784
-0.7873133421 0.0896653906 -0.0038870079 0.1082507968 0.0854540095 0.1049712007 0.3797425347 0.3786600237 -0.0002334564 0.0000178338 -0.1060987027 0.9805889461 0.1960393622 0.0037265533 -0.1960389083 0.9805959953 -0.0004902810 -0.0037503576 -0.0002497854 0.9999929362 0.0359710923 -0.2589473415 0.2647290072 -0.0000102529 0.0000000725 -0.0000192227 0.0038812561 0.0000386946 0.1061038673 0.3797304332 0.3805582523 0.0562277213 -0.0008855590 0.0095551396 0.9813229210 0.1922954058 0.0037283708 0.0000000000 0.0000000000 0.0139337065
-0.7721877694 0.0810788125 0.0077326843 0.1052309126 0.0724846423 0.1049695706 0.3797425802 0.3780952094 -0.0003959891 0.0000004121 -0.1171149018 0.9803017681 0.1974394185 0.0051107323 -0.1974409259 0.9803147635 -0.0002129072 -0.0050521626 -0.0008003545 0.9999869175 0.0704175134 -0.2862248118 0.2989799320 -0.0000152603 0.0000001234 -0.0000300131 0.0052452213 0.0000615032 0.1064022481 0.3797254562 0.3806090057 0.0631177798 -0.0011188502 0.0107491603 0.9812967144 0.1923655341 0.0051116981 0.0000000000 0.0000000000 0.0154325772
-0.7596105337 0.0717161670 0.0146225402 0.1033713445 0.0611171685 0.1049669320 0.3797424621 0.3774839942 -0.0006248624 -0.0000438875 -0.1252951857 0.9799793387 0.1989903657 0.0065825607 -0.1989961420 0.9800002467 0.0002278980 -0.0064055616 -0.0015332395 0.9999783087 0.1027760331 -0.2978790814 0.3280309972 -0.0000216837 0.0000001963 -0.0000439820 0.0067573166 0.0000914970 0.1067349911 0.3797192276 0.3806657493 0.0699751601 -0.0013789077 0.0119430507 0.9812643560 0.1924412879 0.0065807506 0.0000000000 0.0000000000 0.0168325541
-0.7492513657 0.0620693192 0.0183481537 0.1023067236 0.0511764139 0.1049629351 0.3797420152 0.3768391998 -0.0009255503 -0.0001252682 -0.1310964903 0.9796259403 0.2006682033 0.0080801821 -0.2006811700 0.9796562649 0.0008189603 -0.0077514617 -0.0024238152 0.9999670194 0.1323111402 -0.2990798599 0.3525152206 -0.0000297012 0.0000002957 -0.0000613591 0.0083939126 0.0001293559 0.1071019396 0.3797115982 0.3807284236 0.0767993107 -0.0016655884 0.0131367957 0.9812262409 0.1925219945 0.0080728416 0.0000000000 0.0000000000 0.0181489998
