# Actions and States
# action[0], ..., state[0], ..., command[0], ...
-0.8795118928 0.0590309277 -0.1040137857 0.1364061534 0.0825939849 0.3308125049 -0.1525054781 0.4979822885 0.0000000000 0.0000000000 0.0000000000 0.3420352785 0.9396871119 0.0000000000 -0.9396871119 0.3420352785 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000447 0.0000000001 -0.0000000084 -0.0000044806 -0.0000000112 0.3308837712 -0.1525056660 0.4979956746 0.0142333200 -0.0000559212 0.0026756944 0.3420185176 0.9396932125 0.0000000000 0.0000000000 0.0000000000 0.0035585629
-0.8648522496 0.0471636131 -0.0851635411 0.1319687814 0.0741837546 0.3308125041 -0.1525054792 0.4979280024 -0.0000005505 -0.0000007417 -0.0217144572 0.3419750369 0.9397090152 0.0002019958 -0.9397090285 0.3419750547 -0.0000601828 -0.0001256318 -0.0001692363 0.9999999778 -0.0240700120 -0.0807812174 0.0256380103 -0.0000002675 0.0000000006 -0.0000001859 0.0000462512 0.0000000932 0.3309726417 -0.1525060982 0.4980123937 0.0213073548 -0.0001256075 0.0040135011 0.3419976138 0.9397007771 0.0002019973 0.0000000000 0.0000000000 0.0053324824
-0.8458513021 0.0347678326 -0.0649262965 0.1271919459 0.0641772524 0.3308124855 -0.1525055043 0.4977433317 -0.0000071584 -0.0000096342 -0.0467252198 0.3417701041 0.9397831879 0.0008692450 -0.9397834338 0.3417704343 -0.0002602704 -0.0005416800 -0.0007279495 0.9999995883 -0.0498998867 -0.1659452567 0.0550873818 -0.0000008460 0.0000000025 -0.0000010277 0.0002417614 0.0000008132 0.3310967982 -0.1525069624 0.4980358183 0.0283521842 -0.0002229196 0.0053512584 0.3419679936 0.9397107959 0.0008692995 0.0000000000 0.0000000000 0.0071332388
-0.8269977570 0.0256762095 -0.0483514629 0.1231901199 0.0552577190 0.3308123926 -0.1525056291 0.4974431819 -0.0000287763 -0.0000386448 -0.0684391525 0.3414363927 0.9399029610 0.0019009571 -0.9399041331 0.3414379773 -0.0005729835 -0.0011876078 -0.0015910800 0.9999980290 -0.0700354364 -0.2305587306 0.0808014307 -0.0000019574 0.0000000074 -0.0000031819 0.0005644048 0.0000028285 0.3312561214 -0.1525083780 0.4980659187 0.0353672169 -0.0003477141 0.0066889506 0.3419287672 0.9397220273 0.0019012540 0.0000000000 0.0000000000 0.0089783137
-0.8089279532 0.0189852100 -0.0349136777 0.1198718771 0.0474011041 0.3308121210 -0.1525059932 0.4970447728 -0.0000752520 -0.0001008314 -0.0867198828 0.3409906737 0.9400612219 0.0032030384 -0.9400645395 0.3409951873 -0.0009714843 -0.0020054754 -0.0026797957 0.9999943984 -0.0850870412 -0.2783313356 0.1029957934 -0.0000037783 0.0000000167 -0.0000072163 0.0009955168 0.0000067279 0.3314504325 -0.1525104791 0.4981026947 0.0423518680 -0.0004998477 0.0080265617 0.3418789270 0.9397330838 0.0032039404 0.0000000000 0.0000000000 0.0108658892
-0.7920622826 0.0138036786 -0.0239675920 0.1171180829 0.0404995158 0.3308115168 -0.1525068018 0.4965649584 -0.0001564334 -0.0002092261 -0.1016868667 0.3404478194 0.9402516466 0.0047035412 -0.9402587868 0.3404575742 -0.0014332085 -0.0029489329 -0.0039346133 0.9999879112 -0.0958821802 -0.3132328488 0.1220823268 -0.0000064855 0.0000000318 -0.0000136132 0.0015185549 0.0000130119 0.3316795826 -0.1525134146 0.4981461763 0.0493055619 -0.0006791771 0.0093640750 0.3418176010 0.9397427532 0.0047055784 0.0000000000 0.0000000000 0.0127851150
-0.7767159343 0.0095817493 -0.0150215952 0.1148327217 0.0344479233 0.3308103786 -0.1525083230 0.4960197265 -0.0002815115 -0.0003760748 -0.1135438949 0.3398209724 0.9404687257 0.0063468570 -0.9404817167 0.3398387548 -0.0019394110 -0.0039808634 -0.0053100505 0.9999779778 -0.1031456209 -0.3380565555 0.1384355434 -0.0000102555 0.0000000537 -0.0000227732 0.0021190001 0.0000221033 0.3319434226 -0.1525173187 0.4981963336 0.0562277213 -0.0008855590 0.0107014738 0.3417441497 0.9397501113 0.0063506971 0.0000000000 0.0000000000 0.0147219309
-0.7630866170 0.0060137529 -0.0077054170 0.1129377410 0.0291494373 0.3308084622 -0.1525108821 0.4954238551 -0.0004584686 -0.0006121797 -0.1225559335 0.3391217631 0.9407077142 0.0080886418 -0.9407288202 0.3391506496 -0.0024746043 -0.0050711475 -0.0067700262 0.9999642245 -0.1074971176 -0.3547457730 0.1523883210 -0.0000152655 0.0000000825 -0.0000350196 0.0027841511 0.0000343568 0.3322418034 -0.1525223255 0.4982531965 0.0631177798 -0.0011188502 0.0120387422 0.3416581925 0.9397545505 0.0080950516 0.0000000000 0.0000000000 0.0166621453
-0.7512558103 0.0029392904 -0.0017331225 0.1113679782 0.0245168544 0.3308054886 -0.1525148530 0.4947906677 -0.0006936906 -0.0009264123 -0.1290281997 0.3383604943 0.9409645650 0.0098925896 -0.9409961725 0.3384036737 -0.0030260562 -0.0061951003 -0.0082849910 0.9999464884 -0.1094618905 -0.3647184944 0.1642353628 -0.0000216931 0.0000001173 -0.0000506057 0.0035029224 0.0000500674 0.3325745463 -0.1525285542 0.4983167350 0.0699751601 -0.0013789077 0.0133758644 0.3415595994 0.9397557740 0.0099023940 0.0000000000 0.0000000000 0.0185929907
-0.7412023544 0.0002782792 0.0031244354 0.1100678965 0.0204718709 0.3308011518 -0.1525206471 0.4941318964 -0.0009917713 -0.0013254398 -0.1332849701 0.3375462993 0.9412358571 0.0117284780 -0.9412803684 0.3376069131 -0.0035833482 -0.0073323910 -0.0098302402 0.9999247984 -0.1094814730 -0.3690752106 0.1742372164 -0.0000297164 0.0000001558 -0.0000697219 0.0042656548 0.0000694783 0.3329415023 -0.1525361538 0.4983869493 0.0767993107 -0.0016655884 0.0147128236 0.3414484664 0.9397537712 0.0117425220 0.0000000000 0.0000000000 0.0205038193
-0.7328255177 -0.0020101564 0.0070548230 0.1089898199 0.0169449318 0.3307951285 -0.1525287025 0.4934576446 -0.0013554977 -0.0018136680 -0.1356504095 0.3366872762 0.9415187235 0.0135709765 -0.9415784621 0.3367682834 -0.0041379893 -0.0084662689 -0.0113849308 0.9998993478 -0.1079236162 -0.3687205399 0.1826239783 -0.0000395146 0.0000001941 -0.0000925043 0.0050639468 0.0000927874 0.3333424926 -0.1525452584 0.4984638393 0.0835896656 -0.0019787492 0.0160496030 0.3413250803 0.9397487809 0.0135900926 0.0000000000 0.0000000000 0.0223862970
-0.7259736657 -0.0039504301 0.0102152247 0.1080922484 0.0138747729 0.3307870864 -0.1525394729 0.4927764354 -0.0017859798 -0.0023933673 -0.1364332507 0.3357906016 0.9418107805 0.0153988861 -0.9418879118 0.3358946715 -0.0046830815 -0.0095829804 -0.0129314900 0.9998704631 -0.1050919899 -0.3644301920 0.1895987752 -0.0000512673 0.0000002272 -0.0001190420 0.0058905007 0.0001201532 0.3337773383 -0.1525559872 0.4985474348 0.0903456733 -0.0023182472 0.0173861869 0.3411898801 0.9397412477 0.0154238684 0.0000000000 0.0000000000 0.0242343176
-0.7204662561 -0.0055632689 0.0127381198 0.1073400006 0.0112071112 0.3307766924 -0.1525534176 0.4920953219 -0.0022828709 -0.0030649196 -0.1359164853 0.3348626285 0.9421100601 0.0171946089 -0.9422065290 0.3349920612 -0.0052130316 -0.0106713070 -0.0144552233 0.9998385718 -0.1012351012 -0.3568857623 0.1953410182 -0.0000651551 0.0000002481 -0.0001493855 0.0067389850 0.0001517003 0.3342458904 -0.1525684744 0.4986377060 0.0970667899 -0.0026839396 0.0187225584 0.3410434179 0.9397317744 0.0172261925 0.0000000000 0.0000000000 0.0260437622
