# Actions and States
# action[0], ..., state[0], ..., command[0], ...
0.1681279689 -0.8675744534 0.5759418011 0.0570780896 -0.1831523009 -0.3577981661 0.2108568730 0.0000000000 0.0000000000 0.0000000000 -0.9336119634 0.3582857824 0.0000000000 -0.3582857824 -0.9336119634 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000076187 -0.0000148836 0.0000087712 0.0013402922 0.0000033507 -0.1771080345 -0.3459903300 0.2038983107 0.5943422318 1.1610804796 -0.6842455268 -0.9326481926 0.3607871241 0.0000000000 0.0000000000 0.0000000000 -0.2680598156
0.2584401369 -0.8326786160 0.4111756980 0.0507405065 -0.1831523923 -0.3577981770 0.2111835468 -0.0000609309 -0.0000072482 0.1306695024 -0.9336268753 0.3582446439 -0.0012778046 -0.3582440520 -0.9336277342 -0.0006732096 -0.0014341676 -0.0001707607 0.9999989570 -0.2692974259 0.5110029649 0.0176385301 -0.0000303482 -0.0000592864 0.0000357552 0.0027252033 0.0000135140 -0.1741611063 -0.3402333558 0.2005056292 0.5844529271 1.1417610645 -0.6728602648 -0.9321619637 0.3620370449 -0.0012750561 0.0000000000 0.0000000000 -0.2684055515
0.3297128081 -0.7787100077 0.2119855583 0.0238713492 -0.1831543881 -0.3577984250 0.2123597432 -0.0007618502 -0.0000976005 0.3071414370 -0.9336642292 0.3581091414 -0.0053805217 -0.3580976295 -0.9336793214 -0.0030021041 -0.0060987628 -0.0008762051 0.9999810185 -0.5951438444 1.0023001083 0.0368352984 -0.0000679413 -0.0001327169 0.0000836025 0.0042207283 0.0000308768 -0.1712632328 -0.3345721960 0.1971693933 0.5747281313 1.1227631569 -0.6616644859 -0.9316450052 0.3632905797 -0.0053636667 0.0000000000 0.0000000000 -0.2712767421
0.3956410289 -0.7109206915 0.0767395422 -0.0031146083 -0.1831638044 -0.3577997832 0.2144606160 -0.0028597259 -0.0004350237 0.4972557757 -0.9336846184 0.3579176766 -0.0113123929 -0.3578591225 -0.9337500675 -0.0069036156 -0.0130338737 -0.0023975567 0.9999121811 -0.9016203413 1.2792822721 0.0455183746 -0.0001201735 -0.0002346937 0.0001564628 0.0058092466 0.0000559462 -0.1684135646 -0.3290052116 0.1938886642 0.5651651621 1.1040813923 -0.6506549716 -0.9310431684 0.3645612837 -0.0112620317 0.0000000000 0.0000000000 -0.2782933481
0.4598158598 -0.6294708848 0.0057497658 -0.0280891582 -0.1831895015 -0.3578042198 0.2175489249 -0.0069565795 -0.0012759840 0.6995257771 -0.9336475710 0.3577350416 -0.0181067185 -0.3575594291 -0.9338098830 -0.0122620161 -0.0212947855 -0.0049741737 0.9997608663 -1.1829103943 1.3915343154 0.0419899224 -0.0001868601 -0.0003647510 0.0002588355 0.0074512381 0.0000890865 -0.1656113118 -0.3235308528 0.1906625330 0.5557613373 1.0857105255 -0.6398286819 -0.9303172502 0.3658715584 -0.0179953009 0.0000000000 0.0000000000 -0.2895035280
0.5217871070 -0.5366387367 -0.0244864076 -0.0517136008 -0.1832428721 -0.3578152314 0.2216837627 -0.0135013005 -0.0029551385 0.9134754674 -0.9335268803 0.3576239385 -0.0251531803 -0.3572280384 -0.9338252411 -0.0189353546 -0.0302604108 -0.0086912412 0.9995042621 -1.4336311675 1.4106013690 0.0271711346 -0.0002678711 -0.0005224445 0.0003955289 0.0091071259 0.0001304643 -0.1628556848 -0.3181475997 0.1874900758 0.5465139747 1.0676453114 -0.6291825175 -0.9294541979 0.3672460345 -0.0249462087 0.0000000000 0.0000000000 -0.3040629333
0.5808730125 -0.4366779625 -0.0329053700 -0.0743348673 -0.1833372075 -0.3578381311 0.2269223055 -0.0228329098 -0.0058498461 1.1386853737 -0.9333058046 0.3576407820 -0.0321457014 -0.3568938602 -0.9337616480 -0.0267573768 -0.0395859523 -0.0135002116 0.9991249655 -1.6491300875 1.3870855312 0.0020204047 -0.0003631425 -0.0007073596 0.0005716461 0.0107373269 0.0001800480 -0.1601459086 -0.3128539026 0.1843704134 0.5374204516 1.0498806238 -0.6187134385 -0.9284565937 0.3687052800 -0.0318040688 0.0000000000 0.0000000000 -0.3208228020
0.6362467408 -0.3350116014 -0.0305454973 -0.0960092321 -0.1834872610 -0.3578801534 0.2333192781 -0.0352165023 -0.0103446062 1.3746125158 -0.9329711150 0.3578364274 -0.0389613893 -0.3565877493 -0.9335854763 -0.0355434313 -0.0490925216 -0.0192678406 0.9986083690 -1.8262672068 1.3494676797 -0.0327120906 -0.0004726839 -0.0009191209 0.0007925747 0.0123005668 0.0002376039 -0.1574812233 -0.3076483011 0.1813026518 0.5284782648 1.0324115753 -0.6084186435 -0.9273322932 0.3702630826 -0.0384444111 0.0000000000 0.0000000000 -0.3386438542
0.6871640682 -0.2369535416 -0.0233150106 -0.1166535914 -0.1837089448 -0.3579503979 0.2409262436 -0.0508632757 -0.0168014140 1.6205615392 -0.9325099883 0.3582572637 -0.0455725225 -0.3563436205 -0.9332659041 -0.0450996266 -0.0586885502 -0.0258163746 0.9979424677 -1.9639268052 1.3121760135 -0.0763991854 -0.0005965857 -0.0011574010 0.0010639718 0.0137535790 0.0003026871 -0.1548608840 -0.3025293052 0.1782859415 0.5196848512 1.0152331591 -0.5982950926 -0.9260890564 0.3719264394 -0.0448412942 0.0000000000 0.0000000000 -0.3565447045
0.7331101894 -0.1466125250 -0.0143550234 -0.1361492574 -0.1840190911 -0.3580596462 0.2497908481 -0.0699397984 -0.0255369453 1.8756925991 -0.9319088516 0.3589460378 -0.0519964832 -0.3561984426 -0.9327764742 -0.0552333121 -0.0683268748 -0.0329513461 0.9971186725 -2.0630688534 1.2819189918 -0.1284652180 -0.0007350238 -0.0014219302 0.0013917466 0.0150517188 0.0003746327 -0.1522841305 -0.2974954844 0.1753194332 0.5110377669 0.9983405471 -0.5883399844 -0.9247324578 0.3736967957 -0.0510172639 0.0000000000 0.0000000000 -0.3737649580
