# Actions and States
# action[0], ..., state[0], ..., command[0], ...
0.1567185819 0.1679074019 0.0659559593 -0.0378252678 0.0032861903 0.1025940945 0.2712075411 0.0000000000 0.0000000000 0.0000000000 -0.8408956367 0.5411973099 0.0000000000 -0.5411973099 -0.8408956367 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000583 0.0000018204 0.0000048121 0.0021005531 0.0000052514 0.0032397094 0.1011429727 0.2673715055 -0.0046150521 -0.1440808475 -0.3808777928 -0.8386145862 0.5447252297 0.0000000000 0.0000000000 0.0000000000 -0.4201140169
0.2467096895 0.1573363841 0.0580632202 -0.0336682536 0.0032861870 0.1025941064 0.2715300660 -0.0000022108 0.0000079404 0.1290099752 -0.8408797485 0.5412219758 -0.0001463325 -0.5412219931 -0.8408797401 0.0001302932 -0.0000525305 0.0001887592 0.9999999808 0.0521183010 0.0585192647 -0.0117391039 0.0000002328 0.0000072685 0.0000200205 0.0041717640 0.0000209315 0.0032167162 0.1004251316 0.2654738724 -0.0045822975 -0.1430582553 -0.3781745732 -0.8374684956 0.5464855675 -0.0001471468 0.0000000000 0.0000000000 -0.4201063939
0.3614317775 0.1450621635 0.0519107915 -0.0280174650 0.0032861144 0.1025943687 0.2726916273 -0.0000277427 0.0001006974 0.3033620361 -0.8408258542 0.5413053414 -0.0006405288 -0.5413056733 -0.8408256858 0.0005780967 -0.0002256462 0.0008328005 0.9999996278 0.1139894995 0.1245202955 -0.0251022860 0.0000005225 0.0000163192 0.0000484607 0.0061727143 0.0000467894 0.0031938863 0.0997123793 0.2635897398 -0.0045497757 -0.1420429349 -0.3754905462 -0.8363185797 0.5482430123 -0.0006452895 0.0000000000 0.0000000000 -0.4200409715
0.4776541591 0.1347896308 0.0505729727 -0.0222790092 0.0032857635 0.1025956635 0.2747830276 -0.0001077600 0.0004004687 0.4976731658 -0.8407388708 0.5414388901 -0.0014420097 -0.5414405824 -0.8407379790 0.0013215290 -0.0004968251 0.0018918234 0.9999980871 0.1712400344 0.1831689784 -0.0363443511 0.0000009257 0.0000289499 0.0000944866 0.0081123738 0.0000824937 0.0031712181 0.0990046859 0.2617189586 -0.0045174845 -0.1410347968 -0.3728255928 -0.8351645340 0.5499963315 -0.0014554295 0.0000000000 0.0000000000 -0.4198667209
0.5898383856 0.1265278459 0.0524731167 -0.0164363850 0.0032847622 0.1025994408 0.2779091031 -0.0002759377 0.0010477721 0.7130604223 -0.8406246750 0.5416121963 -0.0025267875 -0.5416174113 -0.8406218604 0.0023382652 -0.0008576398 0.0033341555 0.9999940739 0.2243619111 0.2391395818 -0.0453043254 0.0000014392 0.0000451439 0.0001629416 0.0100014089 0.0001277620 0.0031487111 0.0983020216 0.2598614395 -0.0044854223 -0.1400338262 -0.3701795042 -0.8340059125 0.5517436749 -0.0025548911 0.0000000000 0.0000000000 -0.4195457413
0.6916470528 0.1201126203 0.0560664348 -0.0104854507 0.0032825563 0.1026079005 0.2821740360 -0.0005709561 0.0021988208 0.9489900056 -0.8404892062 0.5418142948 -0.0038941281 -0.5418266878 -0.8404824860 0.0036098703 -0.0013170672 0.0051439996 0.9999859022 0.2741363000 0.2963782695 -0.0519265045 0.0000020576 0.0000648936 0.0002591920 0.0118505759 0.0001823657 0.0031263635 0.0976043344 0.2580171227 -0.0044535878 -0.1390399635 -0.3675522208 -0.8328420758 0.5534825787 -0.0039440787 0.0000000000 0.0000000000 -0.4190432851
0.7434113622 0.1180883721 0.0620943382 -0.0317125432 0.0032783767 0.1026240581 0.2876760261 -0.0010389476 0.0040202940 1.2038041854 -0.8403384416 0.5420335915 -0.0055578050 -0.5420587749 -0.8403249686 0.0051216935 -0.0018942324 0.0073166129 0.9999714391 0.3212932741 0.3571025327 -0.0561513620 0.0000027721 0.0000882049 0.0003891102 0.0136707500 0.0002461302 0.0031041747 0.0969116092 0.2561858892 -0.0044219792 -0.1380531490 -0.3649435937 -0.8316720827 0.5552098482 -0.0056377968 0.0000000000 0.0000000000 -0.4183225853
0.7881620526 0.1171971560 0.0669767484 -0.0544383116 0.0032712260 0.1026516690 0.2944894048 -0.0017230687 0.0066384173 1.4698440265 -0.8401668642 0.5422755279 -0.0075426843 -0.5423216802 -0.8401428888 0.0068645219 -0.0026144704 0.0098579051 0.9999479918 0.3673423476 0.4238405281 -0.0663857575 0.0000035697 0.0001151005 0.0005590001 0.0154517358 0.0003188829 0.0030821434 0.0962237939 0.2543676496 -0.0043905950 -0.1370733529 -0.3623534739 -0.8304945519 0.5569213476 -0.0076617796 0.0000000000 0.0000000000 -0.4173350385
0.8274021149 0.1170124412 0.0704016015 -0.0765078142 0.0032598623 0.1026951310 0.3026586409 -0.0026797917 0.0101974812 1.7442659910 -0.8399509603 0.5425723740 -0.0098794369 -0.5426509964 -0.8399118063 0.0088348038 -0.0035043353 0.0127818882 0.9999121676 0.4129911150 0.4961027293 -0.0851783751 0.0000044315 0.0001456239 0.0007754626 0.0171503928 0.0004003175 0.0030602685 0.0955408588 0.2525623143 -0.0043594334 -0.1361004859 -0.3597817123 -0.8293075303 0.5586117715 -0.0100471673 0.0000000000 0.0000000000 -0.4160242932
0.8607609868 0.1185615882 0.0737597123 -0.0978862718 0.0032427218 0.1027596232 0.3122223515 -0.0039772390 0.0148564824 2.0260085011 -0.8396662798 0.5429567043 -0.0125918981 -0.5430833579 -0.8396063322 0.0110305634 -0.0045831191 0.0161004424 0.9998598756 0.4585688599 0.5723306508 -0.1124150089 0.0000053317 0.0001798427 0.0010453068 0.0187221989 0.0004899091 0.0030385486 0.0948627740 0.2507697940 -0.0043284930 -0.1351345479 -0.3572282493 -0.8281084866 0.5602746622 -0.0128177858 0.0000000000 0.0000000000 -0.4143309991
0.8880435228 0.1241110489 0.0791971534 -0.1187065244 0.0032178791 0.1028511293 0.3232139796 -0.0056899470 0.0207768676 2.3140090835 -0.8392887558 0.5434592172 -0.0156991589 -0.5436542964 -0.8392014413 0.0134516526 -0.0058643322 0.0198247360 0.9997862719 0.5046968453 0.6521341536 -0.1478025910 0.0000062359 0.0002178523 0.0013755218 0.0201237630 0.0005869128 0.0030169832 0.0941895023 0.2489900142 -0.0042977724 -0.1341754496 -0.3546928763 -0.8268942809 0.5619023404 -0.0159921663 0.0000000000 0.0000000000 -0.4121861118
0.9100498557 0.1318733841 0.0794560984 -0.1387962550 0.0031830644 0.1029762989 0.3356548904 -0.0078803169 0.0280624286 2.6045129452 -0.8388005887 0.5440987001 -0.0192399834 -0.5443887677 -0.8386786015 0.0160957483 -0.0073784866 0.0239751540 0.9996853255 0.5499487382 0.7434014716 -0.1865582064 0.0000070991 0.0002597803 0.0017732339 0.0213241018 0.0006903978 0.0029955707 0.0935210139 0.2472228408 -0.0042672697 -0.1332231611 -0.3521755040 -0.8256605569 0.5634851021 -0.0196079376 0.0000000000 0.0000000000 -0.4095415607
0.9269984365 0.1426634640 0.0756395832 -0.1578805894 0.0031356753 0.1031422692 0.3495492928 -0.0106221422 0.0368205945 2.8950818928 -0.8381949764 0.5448743490 -0.0232620982 -0.5452936970 -0.8380305984 0.0189604891 -0.0091632659 0.0285772622 0.9995495859 0.5963292702 0.8398855282 -0.2259107188 0.0000078643 0.0003057885 0.0022456336 0.0223135389 0.0007993323 0.0029743100 0.0928572640 0.2454682291 -0.0042369836 -0.1322776377 -0.3496759832 -0.8244014592 0.5650108589 -0.0237113532 0.0000000000 0.0000000000 -0.4062730827
0.9410436749 0.1535312533 0.0706425160 -0.1766530573 0.0030726981 0.1033568009 0.3648948531 -0.0140021186 0.0471881149 3.1850406215 -0.8374672967 0.5457808861 -0.0277804127 -0.5463721699 -0.8372521677 0.0220512977 -0.0112240340 0.0336456851 0.9993707965 0.6440833885 0.9387256601 -0.2659052291 0.0000084601 0.0003560763 0.0027999156 0.0230866596 0.0009126465 0.0029532004 0.0921982229 0.2437260598 -0.0042069121 -0.1313388199 -0.3471942246 -0.8231107280 0.5664663930 -0.0283155889 0.0000000000 0.0000000000 -0.4022832917
0.9525983930 0.1645801961 0.0647522211 -0.1949909031 0.0029906759 0.1036283753 0.3816876725 -0.0181089216 0.0593100849 3.4741217660 -0.8366110731 0.5468141371 -0.0328056664 -0.5476293930 -0.8363362637 0.0253712817 -0.0135631930 0.0391912424 0.9991396731 0.6929136457 1.0392192574 -0.3069342330 0.0000087994 0.0004108840 0.0034432602 0.0236352719 0.0010292374 0.0029322405 0.0915438607 0.2419962585 -0.0041770544 -0.1304066628 -0.3447300792 -0.8217812287 0.5678368559 -0.0334289691 0.0000000000 0.0000000000 -0.3974841530
